2015-09-09 15:58:15,448|ZkClient-EventThread-28-10.166.224.32:2181|||INFO |org.I0Itec.zkclient.ZkEventThread:64|Starting ZkClient event thread. 
2015-09-09 15:58:15,469|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:zookeeper.version=3.3.6-1366786, built on 07/29/2012 06:22 GMT 
2015-09-09 15:58:15,469|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:host.name=10.118.58.27 
2015-09-09 15:58:15,470|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:java.version=1.8.0_40 
2015-09-09 15:58:15,470|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:java.vendor=Oracle Corporation 
2015-09-09 15:58:15,470|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:java.home=E:\soft\JDK8\jre 
2015-09-09 15:58:15,470|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:java.class.path=E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/eclipse-jetty-starters-common.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/eclipse-jetty-starters-util.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/eclipse-jetty-starters-console.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/eclipse-jetty-starters-embedded.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/javax.servlet.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-server.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-continuation.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-http.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-io.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-util.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-security.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-servlet.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-webapp.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-xml.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-jsp.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/javax.servlet.jsp.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/org.apache.jasper.glassfish.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/javax.servlet.jsp.jstl.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/org.apache.taglibs.standard.glassfish.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/javax.el.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/com.sun.el.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/org.eclipse.jdt.core.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-annotations.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/javax.annotation.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/org.objectweb.asm.jar;E:/soft/eclipse/configuration/org.eclipse.osgi/918/0/.cp/lib/jetty/jetty-plus.jar 
2015-09-09 15:58:15,471|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:java.library.path=E:\soft\JDK8\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;E:/soft/JDK8/bin/../jre/bin/server;E:/soft/JDK8/bin/../jre/bin;E:/soft/JDK8/bin/../jre/lib/amd64;C:\Ruby22-x64\bin;D:\Program Files\ext\Sencha\Cmd\6.0.0.92;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;D:\Program Files (x86)\Git\cmd;D:\Program Files\OpenVPN\bin;;E:\soft\JDK8\bin;E:\soft\JDK8\jre\bin;E:\soft\apache-maven-3.2.3\bin;E:\soft\eclipse;;. 
2015-09-09 15:58:15,471|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:java.io.tmpdir=C:\Users\ADMINI~1.SFS\AppData\Local\Temp\ 
2015-09-09 15:58:15,471|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:java.compiler=<NA> 
2015-09-09 15:58:15,472|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:os.name=Windows 7 
2015-09-09 15:58:15,472|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:os.arch=amd64 
2015-09-09 15:58:15,472|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:os.version=6.1 
2015-09-09 15:58:15,472|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:user.name=Administrator 
2015-09-09 15:58:15,473|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:user.home=C:\Users\Administrator.SFSF-G168CO33S8 
2015-09-09 15:58:15,474|main|||INFO |org.apache.zookeeper.ZooKeeper:97|Client environment:user.dir=D:\git\framework\framework-usage 
2015-09-09 15:58:15,475|main|||INFO |org.apache.zookeeper.ZooKeeper:379|Initiating client connection, connectString=10.166.224.32:2181 sessionTimeout=30000 watcher=org.I0Itec.zkclient.ZkClient@68af87ad 
2015-09-09 15:58:15,501|main-SendThread()|||INFO |org.apache.zookeeper.ClientCnxn:1058|Opening socket connection to server /10.166.224.32:2181 
2015-09-09 15:58:24,539|main-SendThread(10.166.224.32:2181)|||INFO |org.apache.zookeeper.ClientCnxn:947|Socket connection established to 10.166.224.32/10.166.224.32:2181, initiating session 
2015-09-09 15:58:24,586|main-SendThread(10.166.224.32:2181)|||INFO |org.apache.zookeeper.ClientCnxn:736|Session establishment complete on server 10.166.224.32/10.166.224.32:2181, sessionid = 0x14edf0e528b4628, negotiated timeout = 30000 
2015-09-09 15:58:24,589|main-EventThread|||INFO |org.I0Itec.zkclient.ZkClient:449|zookeeper state changed (SyncConnected) 
2015-09-09 15:58:24,626|main|||INFO |com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry:58| [DUBBO] Register: consumer://10.118.58.27/com.lb.framework.usage.service.IDubboTestService?application=framework-usage&category=consumers&check=false&default.check=false&dubbo=2.5.3&interface=com.lb.framework.usage.service.IDubboTestService&methods=providerTest&owner=ct&pid=8732&side=consumer&timestamp=1441785495308, dubbo version: 2.5.3, current host: 10.118.58.27 
2015-09-09 15:58:24,816|main|||INFO |com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry:58| [DUBBO] Subscribe: consumer://10.118.58.27/com.lb.framework.usage.service.IDubboTestService?application=framework-usage&category=providers,configurators,routers&default.check=false&dubbo=2.5.3&interface=com.lb.framework.usage.service.IDubboTestService&methods=providerTest&owner=ct&pid=8732&side=consumer&timestamp=1441785495308, dubbo version: 2.5.3, current host: 10.118.58.27 
2015-09-09 15:58:25,415|main|||INFO |com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry:58| [DUBBO] Notify urls for subscribe url consumer://10.118.58.27/com.lb.framework.usage.service.IDubboTestService?application=framework-usage&category=providers,configurators,routers&default.check=false&dubbo=2.5.3&interface=com.lb.framework.usage.service.IDubboTestService&methods=providerTest&owner=ct&pid=8732&side=consumer&timestamp=1441785495308, urls: [empty://10.118.58.27/com.lb.framework.usage.service.IDubboTestService?application=framework-usage&category=providers&default.check=false&dubbo=2.5.3&interface=com.lb.framework.usage.service.IDubboTestService&methods=providerTest&owner=ct&pid=8732&side=consumer&timestamp=1441785495308, empty://10.118.58.27/com.lb.framework.usage.service.IDubboTestService?application=framework-usage&category=configurators&default.check=false&dubbo=2.5.3&interface=com.lb.framework.usage.service.IDubboTestService&methods=providerTest&owner=ct&pid=8732&side=consumer&timestamp=1441785495308, empty://10.118.58.27/com.lb.framework.usage.service.IDubboTestService?application=framework-usage&category=routers&default.check=false&dubbo=2.5.3&interface=com.lb.framework.usage.service.IDubboTestService&methods=providerTest&owner=ct&pid=8732&side=consumer&timestamp=1441785495308], dubbo version: 2.5.3, current host: 10.118.58.27 
2015-09-09 15:58:25,429|main|||INFO |com.alibaba.dubbo.config.AbstractConfig:58| [DUBBO] Refer dubbo service com.lb.framework.usage.service.IDubboTestService from url zookeeper://10.166.224.32:2181/com.alibaba.dubbo.registry.RegistryService?application=framework-usage&default.check=false&dubbo=2.5.3&interface=com.lb.framework.usage.service.IDubboTestService&methods=providerTest&owner=ct&pid=8732&side=consumer&timestamp=1441785495308, dubbo version: 2.5.3, current host: 10.118.58.27 
2015-09-09 15:58:25,941|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/exception],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestController.exception() 
2015-09-09 15:58:25,942|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/testSentryUrlRandom],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestController.testSentryUrlRandom() throws java.lang.InterruptedException 
2015-09-09 15:58:25,943|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/testSentryMethodRandom],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestController.testSentryMethodRandom() 
2015-09-09 15:58:25,943|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/testSentryMethodFix],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestController.testSentryMethodFix() 
2015-09-09 15:58:25,944|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/customException],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestController.customException() 
2015-09-09 15:58:25,944|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/testSession],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestController.testSession(javax.servlet.http.HttpServletRequest) 
2015-09-09 15:58:25,944|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/testSentryUrlFix],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestController.testSentryUrlFix() throws java.lang.InterruptedException 
2015-09-09 15:58:25,945|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/testDate],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Object com.lb.framework.usage.controller.TestController.testDate() 
2015-09-09 15:58:25,948|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/test/list],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.lb.framework.usage.domain.Product> com.lb.framework.usage.controller.TestController.plist() 
2015-09-09 15:58:25,949|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/disConf/index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestDisConfController.justTest() 
2015-09-09 15:58:25,950|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/dubbo/test],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestDubboController.plist() 
2015-09-09 15:58:25,953|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/nonjson/busException],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestExceptionController.exception() 
2015-09-09 15:58:25,953|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/nonjson/busExceptionArgs],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestExceptionController.busExceptionArgs() 
2015-09-09 15:58:25,954|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/nonjson/busExceptionCustomMsg],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestExceptionController.busExceptionCustomMsg() 
2015-09-09 15:58:25,954|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/nonjson/nonBusException],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestExceptionController.customException() 
2015-09-09 15:58:25,954|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/errcodeUsage],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.lb.framework.core.commons.OpResponse com.lb.framework.usage.controller.TestExceptionController.errcodeUsage(javax.servlet.http.HttpServletRequest) 
2015-09-09 15:58:25,955|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/errcodeEnumUsage],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.lb.framework.usage.exception.ErrOnly com.lb.framework.usage.controller.TestExceptionController.errcodeEnumUsage(javax.servlet.http.HttpServletRequest) 
2015-09-09 15:58:25,955|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/json/busException.json],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestExceptionController.jsonBus() 
2015-09-09 15:58:25,955|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/json/nonBusException.json],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestExceptionController.jsonNonBus() 
2015-09-09 15:58:25,956|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/exp/codeNotExist],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestExceptionController.codeNotExist() 
2015-09-09 15:58:25,957|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/log/testLog],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestLogController.testLog() 
2015-09-09 15:58:25,957|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/log/testExp],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestLogController.testExp() 
2015-09-09 15:58:25,961|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/token/toLogin],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestTokenController.toLogin() 
2015-09-09 15:58:25,961|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/token/doLogin],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestTokenController.doLogin(java.lang.String,java.lang.String,java.lang.String) 
2015-09-09 15:58:25,962|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/token/toLoginJson],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.lb.framework.core.commons.OpResponse com.lb.framework.usage.controller.TestTokenController.toLoginJson() 
2015-09-09 15:58:25,963|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/validator/register],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestValidatorController.register(java.lang.String,java.lang.String,java.lang.Long) 
2015-09-09 15:58:25,964|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/validator/login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestValidatorController.login(java.lang.String,java.lang.String) 
2015-09-09 15:58:25,965|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/validator/addProduct],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.controller.TestValidatorController.addProduct() 
2015-09-09 15:58:25,965|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/validator/sendVerCode],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestValidatorController.sendVerCode(java.lang.String) 
2015-09-09 15:58:25,968|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/xss/comments],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestXssController.comments(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) 
2015-09-09 15:58:25,969|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/xss/commentsByOutputFilter],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestXssController.commentsByOutputFilter(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) 
2015-09-09 15:58:25,969|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/xss/commentByOutputFilter],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestXssController.commentByOutputFilter(javax.servlet.http.HttpServletRequest) throws java.io.UnsupportedEncodingException 
2015-09-09 15:58:25,970|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/xss/commentByInputFilter],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestXssController.commentByInputFilter(javax.servlet.http.HttpServletRequest) throws java.io.UnsupportedEncodingException 
2015-09-09 15:58:25,970|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/xss/comment],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestXssController.addComment(javax.servlet.http.HttpServletRequest) throws java.io.UnsupportedEncodingException 
2015-09-09 15:58:25,970|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/xss/cleanComments],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.lb.framework.usage.controller.TestXssController.cleanComments() 
2015-09-09 15:58:25,971|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerMapping:217|Mapped "{[/login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.lb.framework.usage.exception.LoginController.login() 
2015-09-09 15:58:26,346|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerAdapter:517|Looking for @ControllerAdvice: WebApplicationContext for namespace 'spring-servlet': startup date [Wed Sep 09 15:58:14 CST 2015]; parent: Root WebApplicationContext 
2015-09-09 15:58:26,444|main|||INFO |o.s.w.s.mvc.method.annotation.RequestMappingHandlerAdapter:517|Looking for @ControllerAdvice: WebApplicationContext for namespace 'spring-servlet': startup date [Wed Sep 09 15:58:14 CST 2015]; parent: Root WebApplicationContext 
2015-09-09 15:58:26,558|main|||INFO |o.s.web.servlet.handler.SimpleUrlHandlerMapping:314|Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0' 
2015-09-09 15:58:26,739|main|||INFO |org.springframework.web.servlet.DispatcherServlet:503|FrameworkServlet 'spring': initialization completed in 11827 ms 
2015-09-09 15:59:34,452|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisClient:222|get key:sessionid.opxbinjt03z4!1441705459110, spends: 45ms 
2015-09-09 15:59:34,454|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:61|[RedisCache:GET] <key:sessionid.opxbinjt03z4!1441705459110> <client: default> <server: 121.199.61.42:6379> success ! (use 124 ms) 
2015-09-09 15:59:34,455|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:67|[RedisCache:GET] <key:sessionid.opxbinjt03z4!1441705459110> <client: default> <server: 121.199.61.42:6379> but null result... (use 124 ms) 
2015-09-09 15:59:34,492|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisClient:222|get key:sessionid.opxbinjt03z4!1441705459110, spends: 37ms 
2015-09-09 15:59:34,492|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:61|[RedisCache:GET] <key:sessionid.opxbinjt03z4!1441705459110> <client: default> <server: 121.199.61.42:6379> success ! (use 37 ms) 
2015-09-09 15:59:34,493|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:67|[RedisCache:GET] <key:sessionid.opxbinjt03z4!1441705459110> <client: default> <server: 121.199.61.42:6379> but null result... (use 37 ms) 
2015-09-09 15:59:34,532|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisClient:222|get key:sessionid.opxbinjt03z4!1441705459110, spends: 39ms 
2015-09-09 15:59:34,533|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:61|[RedisCache:GET] <key:sessionid.opxbinjt03z4!1441705459110> <client: default> <server: 121.199.61.42:6379> success ! (use 40 ms) 
2015-09-09 15:59:34,533|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:67|[RedisCache:GET] <key:sessionid.opxbinjt03z4!1441705459110> <client: default> <server: 121.199.61.42:6379> but null result... (use 40 ms) 
2015-09-09 15:59:34,610|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisClient:259|set key:sessionid.12tokv2xvuknz!1441785574534, spends: 73ms 
2015-09-09 15:59:34,610|qtp1852584274-37|20150909155934_3912cc13e555402bac94e3dda167ab81|/|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$2:61|[RedisCache:PUT] <key:sessionid.12tokv2xvuknz!1441785574534> <client: default> <server: 121.199.61.42:6379> success ! (use 73 ms) 
2015-09-09 15:59:36,745|qtp1852584274-38|20150909155936_83c2549fab884562ab310c0e97ad8da8|/favicon.ico|INFO |com.github.knightliao.apollo.redis.RedisClient:222|get key:sessionid.12tokv2xvuknz!1441785574534, spends: 38ms 
2015-09-09 15:59:36,759|qtp1852584274-38|20150909155936_83c2549fab884562ab310c0e97ad8da8|/favicon.ico|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:61|[RedisCache:GET] <key:sessionid.12tokv2xvuknz!1441785574534> <client: default> <server: 121.199.61.42:6379> success ! (use 52 ms) 
2015-09-09 16:00:26,596|qtp1852584274-37|20150909160026_9df2352d89aa4afe95a2480ef95d9e0a|/test/list|INFO |com.github.knightliao.apollo.redis.RedisClient:222|get key:sessionid.12tokv2xvuknz!1441785574534, spends: 37ms 
2015-09-09 16:00:26,599|qtp1852584274-37|20150909160026_9df2352d89aa4afe95a2480ef95d9e0a|/test/list|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:61|[RedisCache:GET] <key:sessionid.12tokv2xvuknz!1441785574534> <client: default> <server: 121.199.61.42:6379> success ! (use 40 ms) 
2015-09-09 16:00:35,744|qtp1852584274-37|20150909160035_d3485ed33701456da3e5e503e521c937|/test/exception|INFO |com.github.knightliao.apollo.redis.RedisClient:222|get key:sessionid.12tokv2xvuknz!1441785574534, spends: 36ms 
2015-09-09 16:00:35,746|qtp1852584274-37|20150909160035_d3485ed33701456da3e5e503e521c937|/test/exception|INFO |com.github.knightliao.apollo.redis.RedisCacheManager$3:61|[RedisCache:GET] <key:sessionid.12tokv2xvuknz!1441785574534> <client: default> <server: 121.199.61.42:6379> success ! (use 38 ms) 
2015-09-09 16:00:35,758|qtp1852584274-37|20150909160035_d3485ed33701456da3e5e503e521c937|/test/exception|ERROR|c.l.f.web.servlet.handler.IHomeHandlerExceptionResolver:70|deal url fail [/test/exception] java.lang.NullPointerException: null pointer excep
	at com.lb.framework.usage.controller.TestController.exception(TestController.java:57)
	at com.lb.framework.usage.controller.TestController$$FastClassBySpringCGLIB$$f0ca4958.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:717)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:157)
	at org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:85)
	at com.lb.framework.web.form.FormTokenAspect.aroundAdvice(FormTokenAspect.java:38)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:621)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:610)
	at org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:68)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:92)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:653)
	at com.lb.framework.usage.controller.TestController$$EnhancerBySpringCGLIB$$9c80b9b9.exception(<generated>)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
